138	22661	22464	15325	0	ISHPR,315.14,+8.93,-179.27 6E	ISDPT,-000.159,M,000.9870,B,28.32,C 25	ISDPT,-000.193,M,000.9913,B,28.53,C 20
139	22662	22464	15325	0	ISHPR,315.14,+8.93,-179.28 61	ISDPT,-000.159,M,000.9869,B,28.32,C 2D	ISDPT,-000.191,M,000.9915,B,28.53,C 24
140	22664	22467	15382	0	ISHPR,315.13,+8.94,-179.27 6E	ISDPT,-000.157,M,000.9872,B,28.32,C 29	ISDPT,-000.191,M,000.9915,B,28.53,C 24
141	22662	22464	15316	0	ISHPR,315.12,+8.94,-179.27 6F	ISDPT,-000.158,M,000.9871,B,28.32,C 25	ISDPT,-000.193,M,000.9913,B,28.53,C 20
142	22663	22469	15359	0	ISHPR,315.12,+8.93,-179.27 68	ISDPT,-000.156,M,000.9872,B,28.32,C 28	ISDPT,-000.195,M,000.9911,B,28.53,C 24
143	22664	22470	15372	0	ISHPR,315.11,+8.94,-179.27 6C	ISDPT,-000.155,M,000.9874,B,28.32,C 2D	ISDPT,-000.194,M,000.9912,B,28.53,C 26
144	22662	22467	15365	0	ISHPR,315.10,+8.94,-179.27 6D	ISDPT,-000.155,M,000.9873,B,28.32,C 2A	ISDPT,-000.191,M,000.9915,B,28.53,C 24
145	22660	22467	15365	0	ISHPR,315.10,+8.93,-179.28 65	ISDPT,-000.154,M,000.9875,B,28.32,C 2D	ISDPT,-000.190,M,000.9916,B,28.53,C 26
146	22661	22465	15400	0	ISHPR,315.08,+8.94,-179.27 64	ISDPT,-000.151,M,000.9878,B,28.32,C 25	ISDPT,-000.191,M,000.9915,B,28.53,C 24
147	22661	22463	15343	0	ISHPR,315.08,+8.93,-179.27 63	ISDPT,-000.153,M,000.9875,B,28.32,C 2A	ISDPT,-000.190,M,000.9916,B,28.53,C 26
148	22665	22468	15422	0	ISHPR,315.08,+8.93,-179.27 63	ISDPT,-000.153,M,000.9875,B,28.32,C 2A	ISDPT,-000.189,M,000.9917,B,28.53,C 2F
149	22662	22466	15413	0	ISHPR,315.07,+8.93,-179.26 6D	ISDPT,-000.152,M,000.9876,B,28.32,C 28	ISDPT,-000.187,M,000.9919,B,28.53,C 2F
150	22661	22466	15400	0	ISHPR,315.08,+8.92,-179.27 62	ISDPT,-000.154,M,000.9875,B,28.32,C 2D	ISDPT,-000.186,M,000.9920,B,28.53,C 24
